REGION_BRCH,PRODUCT_TYPE_BRCH,AS_OF_DT,COLLATERAL_AGREEMENT_ID,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_AMOUNT,COLLATERAL_CURRENCY,CUSTOMER_NR,ENTITY,FACILITY_NR,MATURITY_DATE,REC_REF_DT,SOURCE_SYSTEM,START_DATE,FROM_CURRENCY,TO_CURRENCY,RATE,MULTIPLY_DIVIDE_IND,LCY_TO_HKD,DEAL_DT
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:1:1,P002,52819621,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:5:0,G007,99999999999,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:8:0,G007,99999999999,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:2:1,P005,1142651,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:14:1,P005,1142651,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:16:1,P005,1142651,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:15:1,P005,1142651,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:3:1,P005,1142651,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103893:7:0,G007,99999999999,HKD,018:RM:1800000000000000000001078156,18,CLS:0001542523,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,16AUG2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000107620:48:0,O010,9885001,HKD,018:RM:1800000000000000000001150845,18,CLS:1000465569,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,30MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000085180:1:0,G007,99999999999,HKD,018:RM:1800000000000000000000403769,18,CLS:1000315049,31OCT2034:00:00:00,31DEC2024:00:00:00,NX,31OCT2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000085180:2:1,P002,13206029,HKD,018:RM:1800000000000000000000403769,18,CLS:1000315049,31OCT2034:00:00:00,31DEC2024:00:00:00,NX,31OCT2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000100922:2:0,G007,99999999999,USD,018:RM:1800000000000000000000969665,18,CLS:1000742582,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,26NOV2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000100922:18:0,T008,15425000,USD,018:RM:1800000000000000000000969665,18,CLS:1000742582,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,26NOV2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000100922:19:0,T008,6200000,USD,018:RM:1800000000000000000000969665,18,CLS:1000742582,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,26NOV2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000100922:3:0,G007,99999999999,USD,018:RM:1800000000000000000000969665,18,CLS:1000742582,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,26NOV2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000100922:20:0,T008,2700000,USD,018:RM:1800000000000000000000969665,18,CLS:1000742582,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,26NOV2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000100922:6:0,O009,0,USD,018:RM:1800000000000000000000969665,18,CLS:1000742582,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,26NOV2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105571:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001117354,18,CLS:0001605336,30SEP2034:00:00:00,31DEC2024:00:00:00,NX,30SEP2014:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105571:1:1,P001,6189361,HKD,018:RM:1800000000000000000001117354,18,CLS:0001605336,30SEP2034:00:00:00,31DEC2024:00:00:00,NX,30SEP2014:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105571:3:1,P001,8093780,HKD,018:RM:1800000000000000000001117354,18,CLS:0001605336,30SEP2034:00:00:00,31DEC2024:00:00:00,NX,30SEP2014:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105572:6:1,P001,4720869,HKD,018:RM:1800000000000000000001115912,18,CLS:1000447399,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,21MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105572:8:1,P003,13600858,HKD,018:RM:1800000000000000000001115912,18,CLS:1000447399,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,21MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105572:4:1,P001,9913826,HKD,018:RM:1800000000000000000001115912,18,CLS:1000447399,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,21MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105572:7:0,G007,99999999999,HKD,018:RM:1800000000000000000001115912,18,CLS:1000447399,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,21MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105572:2:1,P001,5192956,HKD,018:RM:1800000000000000000001115912,18,CLS:1000447399,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,21MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000105572:5:1,P001,6609217,HKD,018:RM:1800000000000000000001115912,18,CLS:1000447399,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,21MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000107053:3:0,G007,99999999999,HKD,018:RM:1800000000000000000001221186,18,CLS:0001720878,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000107053:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001221186,18,CLS:0001720878,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000107053:2:0,O009,1,HKD,018:RM:1800000000000000000001221186,18,CLS:0001720878,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110095:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001197471,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110095:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001197471,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110095:4:1,P003,12590022,HKD,018:RM:1800000000000000000001197471,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110095:4:1,P003,12590022,HKD,018:RM:1800000000000000000001197471,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110095:3:1,P003,11137327,HKD,018:RM:1800000000000000000001197471,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110095:3:1,P003,11137327,HKD,018:RM:1800000000000000000001197471,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110095:1:1,P003,19369266,HKD,018:RM:1800000000000000000001197471,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110095:1:1,P003,19369266,HKD,018:RM:1800000000000000000001197471,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000102902:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001039376,18,CLS:1000417226,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,23JAN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103971:1:2,P001,31000000,HKD,018:RM:1800000000000000000000929583,18,CLS:0001397321,31AUG2025:00:00:00,31DEC2024:00:00:00,NX,23DEC2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000107652:1:1,P001,4709526,HKD,018:RM:1800000000000000000001156969,18,CLS:0001643000,29JAN2046:00:00:00,31DEC2024:00:00:00,NX,29JAN2016:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000107656:3:1,P003,8888304,HKD,018:RM:1800000000000000000001156856,18,CLS:0001641199,30APR2025:00:00:00,31DEC2024:00:00:00,NX,22APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000107656:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001156856,18,CLS:0001641199,30APR2025:00:00:00,31DEC2024:00:00:00,NX,22APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000101095:3:0,G006,860000000,CNY,018:RM:1800000000000000000001092301,18,CLS:1000826437,27JUL2026:00:00:00,31DEC2024:00:00:00,NX,27MAY2024:00:00:00,CNY,HKD,1.0600879,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110152:5:0,O010,592617,USD,018:RM:1800000000000000000001192595,18,CLS:0001718211,30APR2025:00:00:00,31DEC2024:00:00:00,NX,17JUL2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110178:3:0,G007,99999999999,HKD,018:RM:1800000000000000000001202506,18,CLS:0001687366,30JUN2025:00:00:00,31DEC2024:00:00:00,NX,27JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110178:1:1,P003,10904102,HKD,018:RM:1800000000000000000001202506,18,CLS:0001687366,30JUN2025:00:00:00,31DEC2024:00:00:00,NX,27JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110178:2:1,P001,20671188,HKD,018:RM:1800000000000000000001202506,18,CLS:0001687366,30JUN2025:00:00:00,31DEC2024:00:00:00,NX,27JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109771:1:1,P001,10581679,HKD,018:RM:1800000000000000000001032087,18,CLS:0001673493,13FEB2047:00:00:00,31DEC2024:00:00:00,NX,13FEB2017:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109771:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001032087,18,CLS:0001673493,13FEB2047:00:00:00,31DEC2024:00:00:00,NX,13FEB2017:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000102521:2:1,P002,10994931,HKD,018:RM:1800000000000000000001035796,18,CLS:0001456809,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000102521:3:1,P003,2357482,HKD,018:RM:1800000000000000000001035796,18,CLS:0001456809,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000102521:1:1,P001,12274261,HKD,018:RM:1800000000000000000001035796,18,CLS:0001456809,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000102522:5:0,G007,99999999999,HKD,018:RM:1800000000000000000001035735,18,CLS:0001456809,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000102522:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001035735,18,CLS:0001456809,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110196:5:0,G007,99999999999,HKD,018:RM:1800000000000000000001119911,18,CLS:0001685656,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,16MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110196:1:1,P001,5476208,HKD,018:RM:1800000000000000000001119911,18,CLS:0001685656,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,16MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110196:2:1,P001,5192956,HKD,018:RM:1800000000000000000001119911,18,CLS:0001685656,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,16MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110196:3:1,P001,5192956,HKD,018:RM:1800000000000000000001119911,18,CLS:0001685656,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,16MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110196:4:1,P001,3399026,HKD,018:RM:1800000000000000000001119911,18,CLS:0001685656,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,16MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110232:3:0,G007,99999999999,HKD,018:RM:1800000000000000000001201584,18,CLS:0001688532,30APR2025:00:00:00,31DEC2024:00:00:00,NX,23MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110232:1:1,P003,12031232,HKD,018:RM:1800000000000000000001201584,18,CLS:0001688532,30APR2025:00:00:00,31DEC2024:00:00:00,NX,23MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110232:4:0,G007,99999999999,HKD,018:RM:1800000000000000000001201584,18,CLS:0001688532,30APR2025:00:00:00,31DEC2024:00:00:00,NX,23MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110232:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001201584,18,CLS:0001688532,30APR2025:00:00:00,31DEC2024:00:00:00,NX,23MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110759:6:0,G007,99999999999,HKD,018:RM:1800000000000000000001217218,18,CLS:0001721542,27AUG2038:00:00:00,31DEC2024:00:00:00,NX,27AUG2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110759:1:1,P001,27513127,HKD,018:RM:1800000000000000000001217218,18,CLS:0001721542,27AUG2038:00:00:00,31DEC2024:00:00:00,NX,27AUG2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110759:4:1,P002,4703355,HKD,018:RM:1800000000000000000001217218,18,CLS:0001721542,27AUG2038:00:00:00,31DEC2024:00:00:00,NX,27AUG2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110759:5:0,G007,99999999999,HKD,018:RM:1800000000000000000001217218,18,CLS:0001721542,27AUG2038:00:00:00,31DEC2024:00:00:00,NX,27AUG2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110759:9:0,G007,99999999999,HKD,018:RM:1800000000000000000001217218,18,CLS:0001721542,27AUG2038:00:00:00,31DEC2024:00:00:00,NX,27AUG2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110759:2:1,P002,52912751,HKD,018:RM:1800000000000000000001217218,18,CLS:0001721542,27AUG2038:00:00:00,31DEC2024:00:00:00,NX,27AUG2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110759:3:1,P002,23516778,HKD,018:RM:1800000000000000000001217218,18,CLS:0001721542,27AUG2038:00:00:00,31DEC2024:00:00:00,NX,27AUG2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110767:1:1,P001,28867309,HKD,018:RM:1800000000000000000001195085,18,CLS:0001704968,13FEB2038:00:00:00,31DEC2024:00:00:00,NX,13FEB2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110767:2:1,P001,28867309,HKD,018:RM:1800000000000000000001195085,18,CLS:0001704968,13FEB2038:00:00:00,31DEC2024:00:00:00,NX,13FEB2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110767:3:0,G007,99999999999,HKD,018:RM:1800000000000000000001195085,18,CLS:0001704968,13FEB2038:00:00:00,31DEC2024:00:00:00,NX,13FEB2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110768:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001217941,18,CLS:0001704858,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,18JAN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110768:1:1,P001,8425024,HKD,018:RM:1800000000000000000001217941,18,CLS:0001704858,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,18JAN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000104234:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001092001,18,CLS:0001570265,28FEB2025:00:00:00,31DEC2024:00:00:00,NX,21MAR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000104234:1:1,P002,5819110,HKD,018:RM:1800000000000000000001092001,18,CLS:0001570265,28FEB2025:00:00:00,31DEC2024:00:00:00,NX,21MAR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103086:1:2,P003,29804545,HKD,018:RM:1800000000000000000001052620,18,CLS:1000657876,30APR2025:00:00:00,31DEC2024:00:00:00,NX,27NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103087:4:0,G007,99999999999,HKD,018:RM:1800000000000000000001052619,18,CLS:1000657876,30APR2025:00:00:00,31DEC2024:00:00:00,NX,27NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103088:4:0,G007,99999999999,HKD,018:RM:1800000000000000000001052232,18,CLS:1000657876,30APR2025:00:00:00,31DEC2024:00:00:00,NX,27NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000103088:1:2,P003,55429185,HKD,018:RM:1800000000000000000001052232,18,CLS:1000657876,30APR2025:00:00:00,31DEC2024:00:00:00,NX,27NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109388:2:1,P003,23718066,HKD,018:RM:1800000000000000000000979503,18,CLS:0001720878,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109388:3:1,P003,24174182,HKD,018:RM:1800000000000000000000979503,18,CLS:0001720878,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109388:4:0,G007,99999999999,HKD,018:RM:1800000000000000000000979503,18,CLS:0001720878,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109952:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001173186,18,CLS:0001687163,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,25JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109952:19:0,T008,1000000,USD,018:RM:1800000000000000000001173186,18,CLS:0001687163,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,25JUL2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109952:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001173186,18,CLS:0001687163,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,25JUL2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109952:18:0,T008,1000000,USD,018:RM:1800000000000000000001173186,18,CLS:0001687163,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,25JUL2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000109952:17:0,T008,1000000,USD,018:RM:1800000000000000000001173186,18,CLS:0001687163,31JUL2025:00:00:00,31DEC2024:00:00:00,NX,25JUL2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110001:93:0,O007,1706854,HKD,018:RM:1800000000000000000001159074,18,CLS:1000658735,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110001:12:0,T005,0,AUD,018:RM:1800000000000000000001159074,18,CLS:1000658735,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,AUD,HKD,4.8222518,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110001:30:0,T005,2,GBP,018:RM:1800000000000000000001159074,18,CLS:1000658735,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,GBP,HKD,9.74136671,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110001:9:0,T005,15647,USD,018:RM:1800000000000000000001159074,18,CLS:1000658735,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000000110001:16:0,T005,0,CNY,018:RM:1800000000000000000001159074,18,CLS:1000658735,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28MAY2024:00:00:00,CNY,HKD,1.0600879,M,1,
